id,empresa_sigla,empresa_nome,ano,mes,sigla_aeroporto_origem,nome_aeroporto_origem,uf_aeroporto_origem,regiao_aeroporto_origem,sigla_aeroporto_destino,nome_aeroporto_destino,uf_aeroporto_destino,regiao_aeroporto_destino,natureza,grupo_voo,passageiros_pagos,distancia_km,assentos_total
991,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPA,PORTO ALEGRE,RS,SUL,SBPS,PORTO SEGURO,BA,NORDESTE,DOMÉSTICA,REGULAR,398,7784,472
992,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPA,PORTO ALEGRE,RS,SUL,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,8080,151113,8763
993,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPA,PORTO ALEGRE,RS,SUL,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,11136,88480,13485
994,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPA,PORTO ALEGRE,RS,SUL,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,DOMÉSTICA,REGULAR,549,7294,826
995,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPA,PORTO ALEGRE,RS,SUL,SBSM,SANTA MARIA,RS,SUL,DOMÉSTICA,REGULAR,1495,6860,1960
996,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPA,PORTO ALEGRE,RS,SUL,SBSR,SÃO JOSÉ DO RIO PRETO,SP,SUDESTE,DOMÉSTICA,REGULAR,489,7252,994
997,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPA,PORTO ALEGRE,RS,SUL,SBUG,URUGUAIANA,RS,SUL,DOMÉSTICA,REGULAR,1195,11320,1400
998,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPA,PORTO ALEGRE,RS,SUL,SBUL,UBERLÂNDIA,MG,SUDESTE,DOMÉSTICA,REGULAR,452,8897,826
999,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPA,PORTO ALEGRE,RS,SUL,SBVT,VITÓRIA,ES,SUDESTE,DOMÉSTICA,REGULAR,91,1539,165
1000,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPB,PARNAÍBA,PI,NORDESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,881,9244,687
1001,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPB,PARNAÍBA,PI,NORDESTE,SBTE,TERESINA,PI,NORDESTE,DOMÉSTICA,REGULAR,40,1080,678
1002,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPJ,PALMAS,TO,NORTE,SBGO,GOIÂNIA,GO,CENTRO-OESTE,DOMÉSTICA,REGULAR,2413,21330,3612
1003,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPJ,PALMAS,TO,NORTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,2770,34080,3224
1004,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPJ,PALMAS,TO,NORTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,1613,20916,2370
1005,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPK,PELOTAS,RS,SUL,SBPA,PORTO ALEGRE,RS,SUL,DOMÉSTICA,REGULAR,1501,6188,1960
1006,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPL,PETROLINA,PE,NORDESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,2033,36740,2902
1007,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPL,PETROLINA,PE,NORDESTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,3607,24130,4484
1008,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPS,PORTO SEGURO,BA,NORDESTE,SBAE,AREALVA,SP,SUDESTE,DOMÉSTICA,REGULAR,457,4904,472
1009,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPS,PORTO SEGURO,BA,NORDESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,4211,23826,4596
1010,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPS,PORTO SEGURO,BA,NORDESTE,SBDN,PRESIDENTE PRUDENTE,SP,SUDESTE,DOMÉSTICA,REGULAR,454,5772,472
1011,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPS,PORTO SEGURO,BA,NORDESTE,SBGO,GOIÂNIA,GO,CENTRO-OESTE,DOMÉSTICA,REGULAR,526,4324,544
1012,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPS,PORTO SEGURO,BA,NORDESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,4622,39025,5264
1013,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPS,PORTO SEGURO,BA,NORDESTE,SBPA,PORTO ALEGRE,RS,SUL,DOMÉSTICA,REGULAR,356,7784,472
1014,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPS,PORTO SEGURO,BA,NORDESTE,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,475,3348,687
1015,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPS,PORTO SEGURO,BA,NORDESTE,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,DOMÉSTICA,REGULAR,660,4216,687
1016,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPS,PORTO SEGURO,BA,NORDESTE,SBSR,SÃO JOSÉ DO RIO PRETO,SP,SUDESTE,DOMÉSTICA,REGULAR,1111,9536,1168
1017,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPS,PORTO SEGURO,BA,NORDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,4669,21253,6254
1018,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPS,PORTO SEGURO,BA,NORDESTE,SBUL,UBERLÂNDIA,MG,SUDESTE,DOMÉSTICA,REGULAR,1106,8048,1374
1019,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPV,PORTO VELHO,RO,NORTE,SBBE,BELÉM,PA,NORTE,DOMÉSTICA,REGULAR,546,0,0
1020,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPV,PORTO VELHO,RO,NORTE,SBCY,VÁRZEA GRANDE,MT,CENTRO-OESTE,DOMÉSTICA,REGULAR,5303,59540,8840
1021,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPV,PORTO VELHO,RO,NORTE,SBDN,PRESIDENTE PRUDENTE,SP,SUDESTE,DOMÉSTICA,REGULAR,152,2005,174
1022,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPV,PORTO VELHO,RO,NORTE,SBEG,MANAUS,AM,NORTE,DOMÉSTICA,REGULAR,5349,39572,8625
1023,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPV,PORTO VELHO,RO,NORTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,4413,62192,4425
1024,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBPV,PORTO VELHO,RO,NORTE,SBSN,SANTARÉM,PA,NORTE,DOMÉSTICA,REGULAR,0,1227,165
1025,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRD,RONDONÓPOLIS,MT,CENTRO-OESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,1867,23474,2402
1026,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBAC,ARACATI,CE,NORDESTE,DOMÉSTICA,REGULAR,77,0,0
1027,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBAR,ARACAJU,SE,NORDESTE,DOMÉSTICA,REGULAR,6387,39996,7038
1028,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBBE,BELÉM,PA,NORTE,DOMÉSTICA,REGULAR,7609,99002,10074
1029,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,9568,124050,12819
1030,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,16696,180096,18020
1031,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBCY,VÁRZEA GRANDE,MT,CENTRO-OESTE,DOMÉSTICA,REGULAR,1676,29412,2067
1032,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBEG,MANAUS,AM,NORTE,DOMÉSTICA,REGULAR,3259,65251,3963
1033,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBFN,FERNANDO DE NORONHA,PE,NORDESTE,DOMÉSTICA,REGULAR,8501,45567,9794
1034,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,12070,76494,15997
1035,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,290,3718,348
1036,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBGO,GOIÂNIA,GO,CENTRO-OESTE,DOMÉSTICA,REGULAR,4455,52693,4956
1037,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,22219,287837,23535
1038,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBJP,SANTA RITA,PB,NORDESTE,DOMÉSTICA,REGULAR,7184,13625,8712
1039,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBJU,JUAZEIRO DO NORTE,CE,NORDESTE,DOMÉSTICA,REGULAR,463,2940,612
1040,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBKG,CAMPINA GRANDE,PB,NORDESTE,DOMÉSTICA,REGULAR,3366,10153,4934
1041,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,24830,240084,28422
1042,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBMO,RIO LARGO,AL,NORDESTE,DOMÉSTICA,REGULAR,6401,20091,7742
1043,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBMS,MOSSORÓ,RN,NORDESTE,DOMÉSTICA,REGULAR,1263,11844,1946
1044,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBPA,PORTO ALEGRE,RS,SUL,DOMÉSTICA,REGULAR,8481,154076,8949
1045,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBPJ,PALMAS,TO,NORTE,DOMÉSTICA,REGULAR,1476,22410,2553
1046,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBPL,PETROLINA,PE,NORDESTE,DOMÉSTICA,REGULAR,3642,24130,4484
1047,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,16789,212496,19530
1048,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,DOMÉSTICA,REGULAR,660,7996,687
1049,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,DOMÉSTICA,REGULAR,6996,21894,7699
1050,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBSL,SÃO LUÍS,MA,NORDESTE,DOMÉSTICA,REGULAR,3230,37231,5198
1051,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBSN,SANTARÉM,PA,NORTE,DOMÉSTICA,REGULAR,257,2288,174
1052,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,17910,244835,19839
1053,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBSR,SÃO JOSÉ DO RIO PRETO,SP,SUDESTE,DOMÉSTICA,REGULAR,654,8400,696
1054,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,14474,75933,16774
1055,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBTE,TERESINA,PI,NORDESTE,DOMÉSTICA,REGULAR,6379,52472,9582
1056,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBUL,UBERLÂNDIA,MG,SUDESTE,DOMÉSTICA,REGULAR,671,7476,696
1057,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRF,RECIFE,PE,NORDESTE,SBVT,VITÓRIA,ES,SUDESTE,DOMÉSTICA,REGULAR,2611,36675,3006
1058,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,12261,87232,16113
1059,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,14912,59250,18915
1060,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBCP,CAMPOS DOS GOYTACAZES,RJ,SUDESTE,DOMÉSTICA,REGULAR,1197,4893,1470
1061,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBCT,SÃO JOSÉ DOS PINHAIS,PR,SUL,DOMÉSTICA,REGULAR,13192,63544,16023
1062,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBCY,VÁRZEA GRANDE,MT,CENTRO-OESTE,DOMÉSTICA,REGULAR,2816,36340,3849
1063,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBFL,FLORIANÓPOLIS,SC,SUL,DOMÉSTICA,REGULAR,3525,17411,3858
1064,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBGO,GOIÂNIA,GO,CENTRO-OESTE,DOMÉSTICA,REGULAR,6834,42435,7686
1065,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,6825,25382,8844
1066,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,22835,97273,28648
1067,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBME,MACAÉ,RJ,SUDESTE,DOMÉSTICA,REGULAR,754,2826,1260
1068,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBMO,RIO LARGO,AL,NORDESTE,DOMÉSTICA,REGULAR,576,6736,696
1069,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBPA,PORTO ALEGRE,RS,SUL,DOMÉSTICA,REGULAR,10963,86240,13164
1070,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBPS,PORTO SEGURO,BA,NORDESTE,DOMÉSTICA,REGULAR,556,3348,687
1071,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,16768,214360,19677
1072,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,DOMÉSTICA,REGULAR,1134,10300,1400
1073,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,23099,89304,28904
1074,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,7974,63648,8769
1075,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBVT,VITÓRIA,ES,SUDESTE,DOMÉSTICA,REGULAR,4495,20112,5664
1076,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,1637,11206,1810
1077,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,SBFL,FLORIANÓPOLIS,SC,SUL,DOMÉSTICA,REGULAR,65,731,118
1078,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,6940,23980,7674
1079,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,SBMO,RIO LARGO,AL,NORDESTE,DOMÉSTICA,REGULAR,1328,14568,1392
1080,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,SBPA,PORTO ALEGRE,RS,SUL,DOMÉSTICA,REGULAR,411,6252,708
1081,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,SBPS,PORTO SEGURO,BA,NORDESTE,DOMÉSTICA,REGULAR,673,3162,513
1082,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,666,7996,687
1083,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,1245,10300,1400
1084,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBRP,RIBEIRÃO PRETO,SP,SUDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,0,1358,174
1085,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,467,7200,472
1086,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,4978,73440,5490
1087,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,SBMS,MOSSORÓ,RN,NORDESTE,DOMÉSTICA,REGULAR,301,2760,836
1088,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,7061,22428,7896
1089,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,SBSR,SÃO JOSÉ DO RIO PRETO,SP,SUDESTE,DOMÉSTICA,REGULAR,660,9024,687
1090,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,SBUL,UBERLÂNDIA,MG,SUDESTE,DOMÉSTICA,REGULAR,669,8068,696
1091,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSI,SINOP,MT,CENTRO-OESTE,SBCY,VÁRZEA GRANDE,MT,CENTRO-OESTE,DOMÉSTICA,REGULAR,4672,21150,7241
1092,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSI,SINOP,MT,CENTRO-OESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,2287,25942,2874
1093,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSI,SINOP,MT,CENTRO-OESTE,SBSO,SORRISO,MT,CENTRO-OESTE,DOMÉSTICA,REGULAR,2,66,118
1094,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSL,SÃO LUÍS,MA,NORDESTE,SBBE,BELÉM,PA,NORTE,DOMÉSTICA,REGULAR,4537,26460,8662
1095,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSL,SÃO LUÍS,MA,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,62,1531,174
1096,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSL,SÃO LUÍS,MA,NORDESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,6129,100435,8916
1097,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSL,SÃO LUÍS,MA,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,282,0,0
1098,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSL,SÃO LUÍS,MA,NORDESTE,SBIZ,IMPERATRIZ,MA,NORDESTE,DOMÉSTICA,REGULAR,214,10670,513
1099,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSL,SÃO LUÍS,MA,NORDESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,2494,55008,3102
1100,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSL,SÃO LUÍS,MA,NORDESTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,4977,63653,9081
1101,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSL,SÃO LUÍS,MA,NORDESTE,SBTE,TERESINA,PI,NORDESTE,DOMÉSTICA,REGULAR,48,317,118
1102,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSM,SANTA MARIA,RS,SUL,SBPA,PORTO ALEGRE,RS,SUL,DOMÉSTICA,REGULAR,1547,6860,1960
1103,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSN,SANTARÉM,PA,NORTE,SBBE,BELÉM,PA,NORTE,DOMÉSTICA,REGULAR,10553,58930,12681
1104,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSN,SANTARÉM,PA,NORTE,SBEG,MANAUS,AM,NORTE,DOMÉSTICA,REGULAR,2229,15314,3068
1105,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSN,SANTARÉM,PA,NORTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,211,0,0
1106,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSO,SORRISO,MT,CENTRO-OESTE,SBCY,VÁRZEA GRANDE,MT,CENTRO-OESTE,DOMÉSTICA,REGULAR,2490,9282,3068
1107,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,16058,78076,18963
1108,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,109,1080,354
1109,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,0,84,118
1110,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,17918,249093,20196
1111,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,22303,88938,28794
1112,AZU,AZUL LINHAS AÉREAS BRASILEIRAS S/A,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,11186,112480,13080
