EMPRESA_SIGLA;EMPRESA_NOME;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;DISTANCIA_VOADA_KM;ASSENTOS
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBCF;CONFINS;MG;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;148;591;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBCF;CONFINS;MG;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;1271;6944;2268
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBCF;CONFINS;MG;SUDESTE;SBMO;RIO LARGO;AL;NORDESTE;DOMÉSTICA;REGULAR;506;5708;648
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBCF;CONFINS;MG;SUDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;1122;16080;1620
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBFL;FLORIANÓPOLIS;SC;SUL;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;1334;7210;2268
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;1562;39186;2916
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;1036;25817;1782
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBFZ;FORTALEZA;CE;NORDESTE;SBNT;PARNAMIRIM;RN;NORDESTE;DOMÉSTICA;REGULAR;98;434;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;2476;17366;3078
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;151;362;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;SBFZ;FORTALEZA;CE;NORDESTE;DOMÉSTICA;REGULAR;1818;30478;2268
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;1763;6066;2916
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;SBMO;RIO LARGO;AL;NORDESTE;DOMÉSTICA;REGULAR;191;3358;324
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;SBNT;PARNAMIRIM;RN;NORDESTE;DOMÉSTICA;REGULAR;82;2066;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;93;1859;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGL;RIO DE JANEIRO;RJ;SUDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;1343;5400;2430
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;1201;10260;1944
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;1630;6944;2268
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBFL;FLORIANÓPOLIS;SC;SUL;DOMÉSTICA;REGULAR;1377;6695;2106
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBFZ;FORTALEZA;CE;NORDESTE;DOMÉSTICA;REGULAR;1775;30511;2106
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;2096;6066;2916
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBMO;RIO LARGO;AL;NORDESTE;DOMÉSTICA;REGULAR;2817;34560;2916
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBNT;PARNAMIRIM;RN;NORDESTE;DOMÉSTICA;REGULAR;2070;34350;2430
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBPA;PORTO ALEGRE;RS;SUL;DOMÉSTICA;REGULAR;2737;24248;4536
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBPS;PORTO SEGURO;BA;NORDESTE;DOMÉSTICA;REGULAR;1877;15344;2268
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;416;4356;486
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBMO;RIO LARGO;AL;NORDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;94;1427;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBMO;RIO LARGO;AL;NORDESTE;SBFZ;FORTALEZA;CE;NORDESTE;DOMÉSTICA;REGULAR;122;706;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBMO;RIO LARGO;AL;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;217;11520;972
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBMO;RIO LARGO;AL;NORDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;1973;3258;2916
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBNT;PARNAMIRIM;RN;NORDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;40;2066;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBNT;PARNAMIRIM;RN;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;1090;32060;2268
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBNT;PARNAMIRIM;RN;NORDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;60;2318;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBNT;PARNAMIRIM;RN;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;80;848;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBPA;PORTO ALEGRE;RS;SUL;SBFL;FLORIANÓPOLIS;SC;SUL;DOMÉSTICA;REGULAR;89;363;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBPA;PORTO ALEGRE;RS;SUL;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;2480;22516;4212
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBPA;PORTO ALEGRE;RS;SUL;SBPA;PORTO ALEGRE;RS;SUL;DOMÉSTICA;REGULAR;88;0;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBPS;PORTO SEGURO;BA;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;1260;16440;2430
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBPS;PORTO SEGURO;BA;NORDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;76;1124;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBPS;PORTO SEGURO;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;994;4812;1944
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBRF;RECIFE;PE;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;1427;26464;2592
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBRF;RECIFE;PE;NORDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;920;19296;1944
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBRF;RECIFE;PE;NORDESTE;SBFZ;FORTALEZA;CE;NORDESTE;DOMÉSTICA;REGULAR;57;627;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBRF;RECIFE;PE;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;1966;29414;2268
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBRF;RECIFE;PE;NORDESTE;SBMO;RIO LARGO;AL;NORDESTE;DOMÉSTICA;REGULAR;47;181;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBRF;RECIFE;PE;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;164;1298;324
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBSP;SÃO PAULO;SP;SUDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;1451;6120;2754
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBSP;SÃO PAULO;SP;SUDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;113;1480;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;1594;18445;2754
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;155;960;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBMO;RIO LARGO;AL;NORDESTE;DOMÉSTICA;REGULAR;99;468;162
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBPS;PORTO SEGURO;BA;NORDESTE;DOMÉSTICA;REGULAR;673;5614;2268
IPM;ITAPEMIRIM TRANSPORTES AEREOS LTDA;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;125;2960;324
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBEG;MANAUS;AM;NORTE;SBIH;ITAITUBA;PA;NORTE;DOMÉSTICA;REGULAR;998;11256;1553
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBEG;MANAUS;AM;NORTE;SBTF;TEFÉ;AM;NORTE;DOMÉSTICA;REGULAR;197;6760;861
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBEG;MANAUS;AM;NORTE;SBUA;SÃO GABRIEL DA CACHOEIRA;AM;NORTE;DOMÉSTICA;REGULAR;231;10020;564
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBEG;MANAUS;AM;NORTE;SWCA;CARAUARI;AM;NORTE;DOMÉSTICA;REGULAR;367;10218;611
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBEG;MANAUS;AM;NORTE;SWEI;EIRUNEPÉ;AM;NORTE;DOMÉSTICA;REGULAR;409;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBEG;MANAUS;AM;NORTE;SWKO;COARI;AM;NORTE;DOMÉSTICA;REGULAR;186;3267;423
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBEG;MANAUS;AM;NORTE;SWLB;LÁBREA;AM;NORTE;DOMÉSTICA;REGULAR;106;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBEG;MANAUS;AM;NORTE;SWPI;PARINTINS;AM;NORTE;DOMÉSTICA;REGULAR;905;8441;1481
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBIH;ITAITUBA;PA;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;992;8911;1218
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBIH;ITAITUBA;PA;NORTE;SWPI;PARINTINS;AM;NORTE;DOMÉSTICA;REGULAR;4;1560;551
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBTF;TEFÉ;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;116;5720;717
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBTF;TEFÉ;AM;NORTE;SWEI;EIRUNEPÉ;AM;NORTE;DOMÉSTICA;REGULAR;56;8112;789
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SBUA;SÃO GABRIEL DA CACHOEIRA;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;221;10020;564
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SWCA;CARAUARI;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;365;10218;611
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SWEI;EIRUNEPÉ;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;462;1160;72
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SWEI;EIRUNEPÉ;AM;NORTE;SBTF;TEFÉ;AM;NORTE;DOMÉSTICA;REGULAR;18;7436;717
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SWKO;COARI;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;106;3267;423
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SWKO;COARI;AM;NORTE;SWLB;LÁBREA;AM;NORTE;DOMÉSTICA;REGULAR;4;3152;376
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SWLB;LÁBREA;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;106;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SWLB;LÁBREA;AM;NORTE;SWKO;COARI;AM;NORTE;DOMÉSTICA;REGULAR;19;3152;376
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SWPI;PARINTINS;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;1034;10276;1816
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;10;SWPI;PARINTINS;AM;NORTE;SBIH;ITAITUBA;PA;NORTE;DOMÉSTICA;REGULAR;1;585;216
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBEG;MANAUS;AM;NORTE;SBIH;ITAITUBA;PA;NORTE;DOMÉSTICA;REGULAR;864;7973;1199
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBEG;MANAUS;AM;NORTE;SBTF;TEFÉ;AM;NORTE;DOMÉSTICA;REGULAR;141;5720;742
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBEG;MANAUS;AM;NORTE;SBUA;SÃO GABRIEL DA CACHOEIRA;AM;NORTE;DOMÉSTICA;REGULAR;160;5010;407
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBEG;MANAUS;AM;NORTE;SWCA;CARAUARI;AM;NORTE;DOMÉSTICA;REGULAR;310;6288;376
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBEG;MANAUS;AM;NORTE;SWEI;EIRUNEPÉ;AM;NORTE;DOMÉSTICA;REGULAR;428;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBEG;MANAUS;AM;NORTE;SWKO;COARI;AM;NORTE;DOMÉSTICA;REGULAR;127;1815;235
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBEG;MANAUS;AM;NORTE;SWLB;LÁBREA;AM;NORTE;DOMÉSTICA;REGULAR;33;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBEG;MANAUS;AM;NORTE;SWPI;PARINTINS;AM;NORTE;DOMÉSTICA;REGULAR;706;7707;1512
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBIH;ITAITUBA;PA;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;928;7504;1127
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBIH;ITAITUBA;PA;NORTE;SWPI;PARINTINS;AM;NORTE;DOMÉSTICA;REGULAR;5;1560;576
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBTF;TEFÉ;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;120;5720;742
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBTF;TEFÉ;AM;NORTE;SWEI;EIRUNEPÉ;AM;NORTE;DOMÉSTICA;REGULAR;12;7436;742
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SBUA;SÃO GABRIEL DA CACHOEIRA;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;194;5010;407
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SWCA;CARAUARI;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;262;6288;376
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SWEI;EIRUNEPÉ;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;423;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SWEI;EIRUNEPÉ;AM;NORTE;SBTF;TEFÉ;AM;NORTE;DOMÉSTICA;REGULAR;49;7436;742
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SWKO;COARI;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;93;1815;235
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SWKO;COARI;AM;NORTE;SWLB;LÁBREA;AM;NORTE;DOMÉSTICA;REGULAR;2;1182;141
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SWLB;LÁBREA;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;11;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SWLB;LÁBREA;AM;NORTE;SWKO;COARI;AM;NORTE;DOMÉSTICA;REGULAR;25;1182;141
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SWPI;PARINTINS;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;868;8074;1584
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;11;SWPI;PARINTINS;AM;NORTE;SBIH;ITAITUBA;PA;NORTE;DOMÉSTICA;REGULAR;3;1365;504
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBEG;MANAUS;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;50;0;72
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBEG;MANAUS;AM;NORTE;SBIH;ITAITUBA;PA;NORTE;DOMÉSTICA;REGULAR;912;7504;1152
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBEG;MANAUS;AM;NORTE;SBTF;TEFÉ;AM;NORTE;DOMÉSTICA;REGULAR;257;5200;720
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBEG;MANAUS;AM;NORTE;SWCA;CARAUARI;AM;NORTE;DOMÉSTICA;REGULAR;360;7074;423
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBEG;MANAUS;AM;NORTE;SWEI;EIRUNEPÉ;AM;NORTE;DOMÉSTICA;REGULAR;328;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBEG;MANAUS;AM;NORTE;SWKO;COARI;AM;NORTE;DOMÉSTICA;REGULAR;69;1089;141
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBEG;MANAUS;AM;NORTE;SWLB;LÁBREA;AM;NORTE;DOMÉSTICA;REGULAR;9;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBEG;MANAUS;AM;NORTE;SWPI;PARINTINS;AM;NORTE;DOMÉSTICA;REGULAR;508;4037;792
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBIH;ITAITUBA;PA;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;875;4221;1348
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBIH;ITAITUBA;PA;NORTE;SWPI;PARINTINS;AM;NORTE;DOMÉSTICA;REGULAR;8;2145;792
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBTF;TEFÉ;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;54;4680;648
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SBTF;TEFÉ;AM;NORTE;SWEI;EIRUNEPÉ;AM;NORTE;DOMÉSTICA;REGULAR;24;6760;720
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SWCA;CARAUARI;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;304;7074;423
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SWEI;EIRUNEPÉ;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;491;1160;72
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SWEI;EIRUNEPÉ;AM;NORTE;SBTF;TEFÉ;AM;NORTE;DOMÉSTICA;REGULAR;22;6084;648
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SWKO;COARI;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;63;726;94
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SWLB;LÁBREA;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;13;704;47
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SWPI;PARINTINS;AM;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;638;6606;1296
PAM;MAP TRANSPORTES AÉREOS LTDA.;2021;12;SWPI;PARINTINS;AM;NORTE;SBIH;ITAITUBA;PA;NORTE;DOMÉSTICA;REGULAR;6;780;288
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBAR;ARACAJU;SE;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;163;3289;896
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBAU;ARAÇATUBA;SP;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;730;11040;1564
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;30;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;800;10548;1248
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;56;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBSR;SÃO JOSÉ DO RIO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;1093;13728;1652
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBUL;UBERLÂNDIA;MG;SUDESTE;DOMÉSTICA;REGULAR;915;8088;1636
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SNBR;BARREIRAS;BA;NORDESTE;DOMÉSTICA;REGULAR;721;10520;1374
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SWGN;ARAGUAÍNA;TO;NORTE;DOMÉSTICA;REGULAR;980;22126;1568
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBDN;PRESIDENTE PRUDENTE;SP;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;682;12098;1564
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;984;13598;1804
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;234;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBGR;GUARULHOS;SP;SUDESTE;SBAU;ARAÇATUBA;SP;SUDESTE;DOMÉSTICA;REGULAR;646;11040;1564
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBGR;GUARULHOS;SP;SUDESTE;SBDN;PRESIDENTE PRUDENTE;SP;SUDESTE;DOMÉSTICA;REGULAR;594;12098;1564
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBGR;GUARULHOS;SP;SUDESTE;SBJV;JOINVILLE;SC;SUL;DOMÉSTICA;REGULAR;421;8558;1496
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBIL;ILHÉUS;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;1550;11025;3372
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBJV;JOINVILLE;SC;SUL;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;427;8558;1496
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBPL;PETROLINA;PE;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;160;5093;752
